,timestamp,quality_temp,temp_c,humidity_pct,quality_precip_cloudiness,precip_mm,precip_indicator,precip_type,quality_solar,atm_radiation_Jcm2,diffuse_solar_Jcm2,global_solar_Jcm2,sunshine_duration_min,zenith_angle_deg,local_solar_time,quality_wind,wind_speed_ms,wind_dir_deg,quality_precip,cloud_measure_type,cloud_cover_8ths
0,2024-03-23 00:00:00,3,7.3,93.0,3.0,0.6,1.0,,1.0,102.0,0.0,0.0,0.0,127.87,2024032301:00,10.0,2.1,360.0,3.0,   I,7.0
1,2024-03-23 01:00:00,3,5.7,95.0,3.0,1.4,1.0,,1.0,113.0,0.0,0.0,0.0,124.8,2024032302:00,10.0,2.2,360.0,3.0,   I,7.0
2,2024-03-23 02:00:00,3,5.3,91.0,3.0,1.6,1.0,,1.0,118.0,0.0,0.0,0.0,119.19,2024032303:00,10.0,1.7,360.0,3.0,   I,8.0
3,2024-03-23 03:00:00,3,4.8,95.0,3.0,1.9,1.0,,1.0,120.0,0.0,0.0,0.0,111.74,2024032304:00,10.0,2.3,300.0,3.0,   I,8.0
4,2024-03-23 04:00:00,3,4.1,92.0,3.0,1.5,1.0,,1.0,123.0,0.0,0.0,0.0,103.1,2024032305:00,10.0,3.4,290.0,3.0,   I,6.0
5,2024-03-23 05:00:00,3,3.4,91.0,3.0,0.7,1.0,,1.0,119.0,0.0,0.0,0.0,93.81,2024032306:00,10.0,2.6,290.0,3.0,   I,7.0
6,2024-03-23 06:00:00,3,3.0,91.0,3.0,0.4,1.0,,1.0,117.0,3.0,3.0,0.0,84.29,2024032307:00,10.0,2.6,270.0,3.0,   I,7.0
7,2024-03-23 07:00:00,3,3.4,90.0,3.0,0.0,1.0,,1.0,112.0,21.0,21.0,0.0,74.95,2024032308:00,10.0,4.3,270.0,3.0,   I,7.0
8,2024-03-23 08:00:00,3,3.2,91.0,3.0,1.1,1.0,,1.0,115.0,36.0,36.0,0.0,66.21,2024032309:00,10.0,5.3,260.0,3.0,   I,7.0
9,2024-03-23 09:00:00,3,5.0,84.0,3.0,0.0,1.0,,1.0,109.0,66.0,93.0,16.0,58.62,2024032310:00,10.0,6.3,260.0,3.0,   I,7.0
10,2024-03-23 10:00:00,3,6.3,73.0,3.0,0.0,0.0,,1.0,111.0,78.0,138.0,26.0,52.86,2024032311:00,10.0,7.6,270.0,3.0,   I,6.0
11,2024-03-23 11:00:00,3,3.4,88.0,3.0,0.6,1.0,,1.0,107.0,68.0,125.0,27.0,49.7,2024032312:00,10.0,5.7,270.0,3.0,   I,0.0
12,2024-03-23 12:00:00,3,6.8,75.0,3.0,0.0,1.0,,1.0,109.0,47.0,122.0,23.0,49.68,2024032313:00,10.0,7.6,270.0,3.0,   I,7.0
13,2024-03-23 13:00:00,3,4.7,79.0,3.0,0.2,1.0,,1.0,100.0,53.0,169.0,42.0,52.81,2024032314:00,10.0,7.3,260.0,3.0,   I,6.0
14,2024-03-23 14:00:00,3,3.1,82.0,3.0,0.3,1.0,,1.0,108.0,63.0,114.0,27.0,58.54,2024032315:00,10.0,7.2,260.0,3.0,   I,6.0
15,2024-03-23 15:00:00,3,6.2,67.0,3.0,0.0,0.0,,1.0,105.0,36.0,71.0,26.0,66.11,2024032316:00,10.0,6.6,260.0,3.0,   I,3.0
16,2024-03-23 16:00:00,3,5.7,64.0,3.0,0.0,0.0,,1.0,103.0,17.0,40.0,19.0,74.83,2024032317:00,10.0,6.0,260.0,3.0,   I,7.0
17,2024-03-23 17:00:00,3,4.7,77.0,3.0,0.4,1.0,,1.0,108.0,4.0,4.0,0.0,84.15,2024032318:00,10.0,5.5,250.0,3.0,   I,4.0
18,2024-03-23 18:00:00,3,3.6,77.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,93.64,2024032319:00,10.0,5.2,250.0,3.0,   I,4.0
19,2024-03-23 19:00:00,3,2.7,83.0,3.0,0.0,0.0,,1.0,89.0,0.0,0.0,0.0,102.9,2024032320:00,10.0,4.7,230.0,3.0,   I,7.0
20,2024-03-23 20:00:00,3,2.7,86.0,3.0,0.5,1.0,,1.0,85.0,0.0,0.0,0.0,111.5,2024032321:00,10.0,4.3,240.0,3.0,   I,7.0
21,2024-03-23 21:00:00,3,2.7,86.0,3.0,0.0,0.0,,1.0,91.0,0.0,0.0,0.0,118.91,2024032322:00,10.0,4.3,230.0,3.0,   I,7.0
22,2024-03-23 22:00:00,3,2.8,87.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,124.47,2024032323:00,10.0,4.5,230.0,3.0,   I,7.0
23,2024-03-23 23:00:00,3,2.9,88.0,3.0,0.0,0.0,,1.0,105.0,0.0,0.0,0.0,127.49,2024032400:00,10.0,5.5,230.0,3.0,   I,7.0
24,2024-03-24 00:00:00,3,2.9,89.0,3.0,0.0,0.0,,1.0,88.0,0.0,0.0,0.0,127.48,2024032401:00,10.0,5.4,230.0,3.0,   I,8.0
25,2024-03-24 01:00:00,3,2.7,88.0,3.0,0.0,0.0,,1.0,87.0,0.0,0.0,0.0,124.43,2024032402:00,10.0,5.2,240.0,3.0,   I,7.0
26,2024-03-24 02:00:00,3,3.2,86.0,3.0,0.0,0.0,,1.0,89.0,0.0,0.0,0.0,118.84,2024032403:00,10.0,6.0,240.0,3.0,   I,7.0
27,2024-03-24 03:00:00,3,3.6,82.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,111.41,2024032404:00,10.0,6.4,240.0,3.0,   I,7.0
28,2024-03-24 04:00:00,3,3.5,82.0,3.0,0.1,1.0,,1.0,95.0,0.0,0.0,0.0,102.78,2024032405:00,10.0,6.5,240.0,3.0,   I,8.0
29,2024-03-24 05:00:00,3,2.6,88.0,3.0,0.9,1.0,,1.0,105.0,0.0,0.0,0.0,93.5,2024032406:00,10.0,5.8,240.0,3.0,   I,7.0
30,2024-03-24 06:00:00,3,2.3,90.0,3.0,0.7,1.0,,1.0,116.0,3.0,3.0,0.0,83.99,2024032407:00,10.0,5.6,240.0,3.0,   I,7.0
31,2024-03-24 07:00:00,3,1.8,94.0,3.0,2.0,1.0,,1.0,116.0,13.0,13.0,0.0,74.64,2024032408:00,10.0,4.7,250.0,3.0,   I,8.0
32,2024-03-24 08:00:00,3,3.6,89.0,3.0,0.1,1.0,,1.0,116.0,33.0,33.0,0.0,65.88,2024032409:00,10.0,6.5,260.0,3.0,   I,8.0
33,2024-03-24 09:00:00,3,1.4,95.0,3.0,4.2,1.0,,1.0,114.0,64.0,69.0,3.0,58.27,2024032410:00,10.0,5.3,260.0,3.0,   I,8.0
34,2024-03-24 10:00:00,3,4.5,89.0,3.0,0.2,1.0,,1.0,119.0,84.0,87.0,0.0,52.49,2024032411:00,10.0,6.8,260.0,3.0,   I,7.0
35,2024-03-24 11:00:00,3,5.8,82.0,3.0,0.0,0.0,,1.0,112.0,100.0,126.0,12.0,49.3,2024032412:00,10.0,6.5,260.0,3.0,   I,7.0
36,2024-03-24 12:00:00,3,6.2,76.0,3.0,0.3,1.0,,1.0,111.0,98.0,140.0,29.0,49.29,2024032413:00,10.0,8.0,260.0,3.0,   I,5.0
37,2024-03-24 13:00:00,3,4.3,84.0,3.0,1.4,1.0,,1.0,114.0,89.0,114.0,14.0,52.44,2024032414:00,10.0,7.6,260.0,3.0,   I,7.0
38,2024-03-24 14:00:00,3,5.0,85.0,3.0,0.6,1.0,,1.0,111.0,81.0,103.0,17.0,58.19,2024032415:00,10.0,8.0,270.0,3.0,   I,8.0
39,2024-03-24 15:00:00,3,6.1,78.0,3.0,0.0,0.0,,1.0,105.0,46.0,81.0,24.0,65.78,2024032416:00,10.0,8.3,270.0,3.0,   I,7.0
40,2024-03-24 16:00:00,3,5.7,80.0,3.0,0.1,1.0,,1.0,95.0,29.0,57.0,35.0,74.52,2024032417:00,10.0,8.3,270.0,3.0,   I,7.0
41,2024-03-24 17:00:00,3,5.8,80.0,3.0,0.1,1.0,,1.0,103.0,11.0,16.0,15.0,83.85,2024032418:00,10.0,8.3,270.0,3.0,   I,7.0
42,2024-03-24 18:00:00,3,5.7,78.0,3.0,0.2,1.0,,1.0,109.0,0.0,0.0,0.0,93.34,2024032419:00,10.0,8.4,270.0,3.0,   I,7.0
43,2024-03-24 19:00:00,3,5.1,83.0,3.0,0.8,1.0,,1.0,104.0,0.0,0.0,0.0,102.59,2024032420:00,10.0,7.8,270.0,3.0,   I,7.0
44,2024-03-24 20:00:00,3,5.0,85.0,3.0,0.3,1.0,,1.0,105.0,0.0,0.0,0.0,111.17,2024032421:00,10.0,7.6,270.0,3.0,   I,7.0
45,2024-03-24 21:00:00,3,4.2,87.0,3.0,1.4,1.0,,1.0,117.0,0.0,0.0,0.0,118.56,2024032422:00,10.0,6.8,280.0,3.0,   I,7.0
46,2024-03-24 22:00:00,3,4.7,84.0,3.0,0.1,1.0,,1.0,117.0,0.0,0.0,0.0,124.1,2024032423:00,10.0,6.9,280.0,3.0,   I,7.0
47,2024-03-24 23:00:00,3,4.5,83.0,3.0,0.0,1.0,,1.0,113.0,0.0,0.0,0.0,127.1,2024032500:00,10.0,6.1,280.0,3.0,   I,7.0
48,2024-03-25 00:00:00,3,4.3,85.0,3.0,0.1,1.0,,1.0,113.0,0.0,0.0,0.0,127.08,2024032501:00,10.0,5.4,280.0,3.0,   I,7.0
49,2024-03-25 01:00:00,3,4.3,85.0,3.0,0.2,1.0,,1.0,114.0,0.0,0.0,0.0,124.05,2024032502:00,10.0,5.2,280.0,3.0,   I,7.0
50,2024-03-25 02:00:00,3,3.6,85.0,3.0,0.5,1.0,,1.0,102.0,0.0,0.0,0.0,118.48,2024032503:00,10.0,4.6,270.0,3.0,   I,7.0
51,2024-03-25 03:00:00,3,3.9,82.0,3.0,0.0,0.0,,1.0,101.0,0.0,0.0,0.0,111.08,2024032504:00,10.0,4.4,270.0,3.0,   I,7.0
52,2024-03-25 04:00:00,3,3.9,82.0,3.0,0.0,0.0,,1.0,113.0,0.0,0.0,0.0,102.47,2024032505:00,10.0,4.7,270.0,3.0,   I,8.0
53,2024-03-25 05:00:00,3,3.7,84.0,3.0,0.0,0.0,,1.0,110.0,0.0,0.0,0.0,93.2,2024032506:00,10.0,3.6,270.0,3.0,   I,7.0
54,2024-03-25 06:00:00,3,3.6,84.0,3.0,0.0,0.0,,1.0,105.0,11.0,12.0,0.0,83.68,2024032507:00,10.0,3.2,260.0,3.0,   I,7.0
55,2024-03-25 07:00:00,3,3.8,84.0,3.0,0.0,0.0,,1.0,102.0,40.0,42.0,1.0,74.32,2024032508:00,10.0,2.5,260.0,3.0,   I,8.0
56,2024-03-25 08:00:00,3,3.7,86.0,3.0,0.0,0.0,,1.0,109.0,52.0,54.0,0.0,65.56,2024032509:00,10.0,2.7,250.0,3.0,   I,7.0
57,2024-03-25 09:00:00,3,4.6,80.0,3.0,0.0,0.0,,1.0,105.0,89.0,136.0,23.0,57.92,2024032510:00,10.0,2.5,240.0,3.0,   I,7.0
58,2024-03-25 10:00:00,3,5.8,67.0,3.0,0.0,0.0,,1.0,105.0,121.0,179.0,33.0,52.11,2024032511:00,10.0,2.3,250.0,3.0,   I,3.0
59,2024-03-25 11:00:00,3,6.7,60.0,3.0,0.0,0.0,,1.0,104.0,122.0,290.0,53.0,48.91,2024032512:00,10.0,2.2,270.0,3.0,   I,7.0
60,2024-03-25 12:00:00,3,7.0,56.0,3.0,0.0,0.0,,1.0,91.0,80.0,237.0,60.0,48.9,2024032513:00,10.0,2.5,270.0,3.0,   I,7.0
61,2024-03-25 13:00:00,3,8.1,56.0,3.0,0.0,0.0,,1.0,92.0,99.0,205.0,60.0,52.06,2024032514:00,10.0,2.3,190.0,3.0,   I,3.0
62,2024-03-25 14:00:00,3,8.8,51.0,3.0,0.0,0.0,,1.0,89.0,57.0,209.0,60.0,57.84,2024032515:00,10.0,2.1,140.0,3.0,   I,5.0
63,2024-03-25 15:00:00,3,9.2,49.0,3.0,0.0,0.0,,1.0,88.0,33.0,147.0,60.0,65.46,2024032516:00,10.0,2.3,140.0,3.0,   I,0.0
64,2024-03-25 16:00:00,3,9.7,47.0,3.0,0.0,0.0,,1.0,88.0,20.0,82.0,60.0,74.2,2024032517:00,10.0,2.8,110.0,3.0,   I,0.0
65,2024-03-25 17:00:00,3,8.8,50.0,3.0,0.0,0.0,,1.0,86.0,10.0,24.0,41.0,83.54,2024032518:00,10.0,3.4,110.0,3.0,   I,0.0
66,2024-03-25 18:00:00,3,6.9,58.0,3.0,0.0,0.0,,1.0,86.0,0.0,0.0,0.0,93.03,2024032519:00,10.0,2.4,110.0,3.0,   I,0.0
67,2024-03-25 19:00:00,3,5.5,66.0,3.0,0.0,0.0,,1.0,89.0,0.0,0.0,0.0,102.27,2024032520:00,10.0,2.5,100.0,3.0,   I,8.0
68,2024-03-25 20:00:00,3,4.1,73.0,3.0,0.0,0.0,,1.0,89.0,0.0,0.0,0.0,110.84,2024032521:00,10.0,3.3,110.0,3.0,   I,8.0
69,2024-03-25 21:00:00,3,2.9,78.0,3.0,0.0,0.0,,1.0,87.0,0.0,0.0,0.0,118.2,2024032522:00,10.0,3.2,100.0,3.0,   I,8.0
70,2024-03-25 22:00:00,3,2.5,80.0,3.0,0.0,0.0,,1.0,88.0,0.0,0.0,0.0,123.72,2024032523:00,10.0,3.6,100.0,3.0,   I,7.0
71,2024-03-25 23:00:00,3,1.3,86.0,3.0,0.0,0.0,,1.0,87.0,0.0,0.0,0.0,126.71,2024032600:00,10.0,3.8,110.0,3.0,   I,7.0
72,2024-03-26 00:00:00,3,0.9,86.0,3.0,0.0,0.0,,1.0,87.0,0.0,0.0,0.0,126.69,2024032601:00,10.0,3.9,100.0,3.0,   I,7.0
73,2024-03-26 01:00:00,3,2.5,74.0,3.0,0.0,0.0,,1.0,88.0,0.0,0.0,0.0,123.67,2024032602:00,10.0,3.8,100.0,3.0,   I,8.0
74,2024-03-26 02:00:00,3,3.4,69.0,3.0,0.0,0.0,,1.0,95.0,0.0,0.0,0.0,118.13,2024032603:00,10.0,3.9,100.0,3.0,   I,6.0
75,2024-03-26 03:00:00,3,4.6,64.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,110.74,2024032604:00,10.0,4.0,100.0,3.0,   I,8.0
76,2024-03-26 04:00:00,3,4.7,64.0,3.0,0.0,0.0,,1.0,95.0,0.0,0.0,0.0,102.16,2024032605:00,10.0,4.1,110.0,3.0,   I,8.0
77,2024-03-26 05:00:00,3,5.0,62.0,3.0,0.0,0.0,,1.0,90.0,1.0,1.0,0.0,92.89,2024032606:00,10.0,4.2,120.0,3.0,   I,7.0
78,2024-03-26 06:00:00,3,4.9,63.0,3.0,0.0,0.0,,1.0,97.0,24.0,27.0,15.0,83.38,2024032607:00,10.0,3.1,110.0,3.0,   I,8.0
79,2024-03-26 07:00:00,3,5.4,62.0,3.0,0.0,0.0,,1.0,102.0,40.0,42.0,0.0,74.01,2024032608:00,10.0,3.3,110.0,3.0,   I,7.0
80,2024-03-26 08:00:00,3,5.9,61.0,3.0,0.0,0.0,,1.0,106.0,55.0,55.0,0.0,65.23,2024032609:00,10.0,3.2,120.0,3.0,   I,8.0
81,2024-03-26 09:00:00,3,6.3,62.0,3.0,0.0,0.0,,1.0,109.0,76.0,78.0,0.0,57.57,2024032610:00,10.0,1.9,120.0,3.0,   I,8.0
82,2024-03-26 10:00:00,3,7.2,61.0,3.0,0.0,0.0,,1.0,115.0,83.0,84.0,0.0,51.74,2024032611:00,10.0,2.4,130.0,3.0,   I,8.0
83,2024-03-26 11:00:00,3,8.5,58.0,3.0,0.0,0.0,,1.0,110.0,97.0,99.0,0.0,48.52,2024032612:00,10.0,2.9,140.0,3.0,   I,7.0
84,2024-03-26 12:00:00,3,8.9,57.0,3.0,0.0,0.0,,1.0,103.0,133.0,153.0,9.0,48.51,2024032613:00,10.0,3.7,160.0,3.0,   I,8.0
85,2024-03-26 13:00:00,3,9.9,53.0,3.0,0.0,0.0,,1.0,104.0,120.0,133.0,7.0,51.69,2024032614:00,10.0,3.6,150.0,3.0,   I,8.0
86,2024-03-26 14:00:00,3,9.7,55.0,3.0,0.0,0.0,,1.0,101.0,107.0,159.0,47.0,57.5,2024032615:00,10.0,3.3,140.0,3.0,   I,8.0
87,2024-03-26 15:00:00,3,10.3,51.0,3.0,0.0,0.0,,1.0,100.0,64.0,131.0,60.0,65.13,2024032616:00,10.0,4.1,130.0,3.0,   I,5.0
88,2024-03-26 16:00:00,3,11.4,48.0,3.0,0.0,0.0,,1.0,,36.0,76.0,60.0,73.89,2024032617:00,10.0,4.1,130.0,3.0,   I,1.0
89,2024-03-26 17:00:00,3,11.4,50.0,3.0,0.0,0.0,,1.0,,12.0,15.0,7.0,83.24,2024032618:00,10.0,3.7,120.0,3.0,   I,6.0
90,2024-03-26 18:00:00,3,10.0,57.0,3.0,0.0,0.0,,1.0,108.0,1.0,1.0,0.0,92.73,2024032619:00,10.0,3.1,110.0,3.0,   I,0.0
91,2024-03-26 19:00:00,3,8.7,62.0,3.0,0.0,0.0,,1.0,102.0,0.0,0.0,0.0,101.96,2024032620:00,10.0,3.3,100.0,3.0,   I,0.0
92,2024-03-26 20:00:00,3,8.3,64.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,110.51,2024032621:00,10.0,2.8,100.0,3.0,   I,7.0
93,2024-03-26 21:00:00,3,8.5,63.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,117.85,2024032622:00,10.0,2.7,110.0,3.0,   I,8.0
94,2024-03-26 22:00:00,3,9.2,59.0,3.0,0.0,0.0,,1.0,,0.0,0.0,0.0,123.35,2024032623:00,10.0,2.4,150.0,3.0,   I,7.0
95,2024-03-26 23:00:00,3,7.1,70.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,126.32,2024032700:00,10.0,2.8,120.0,3.0,   I,6.0
96,2024-03-27 00:00:00,3,8.7,62.0,3.0,0.0,0.0,,1.0,107.0,0.0,0.0,0.0,126.31,2024032701:00,10.0,2.5,110.0,3.0,   I,7.0
97,2024-03-27 01:00:00,3,4.5,88.0,3.0,0.0,0.0,,1.0,113.0,0.0,0.0,0.0,123.3,2024032702:00,10.0,3.2,110.0,3.0,   I,8.0
98,2024-03-27 02:00:00,3,5.9,77.0,3.0,0.0,0.0,,1.0,101.0,0.0,0.0,0.0,117.78,2024032703:00,10.0,3.1,110.0,3.0,   I,3.0
99,2024-03-27 03:00:00,3,4.7,87.0,3.0,0.0,0.0,,1.0,100.0,0.0,0.0,0.0,110.41,2024032704:00,10.0,1.9,130.0,3.0,   I,8.0
100,2024-03-27 04:00:00,3,4.1,88.0,3.0,0.0,0.0,,1.0,95.0,0.0,0.0,0.0,101.84,2024032705:00,10.0,1.4,180.0,3.0,   I,2.0
101,2024-03-27 05:00:00,3,3.1,91.0,3.0,0.0,0.0,,1.0,105.0,1.0,1.0,0.0,92.59,2024032706:00,10.0,1.6,180.0,3.0,   I,0.0
102,2024-03-27 06:00:00,3,2.5,95.0,3.0,0.0,0.0,,1.0,104.0,17.0,21.0,10.0,83.08,2024032707:00,10.0,1.3,160.0,3.0,   I,8.0
103,2024-03-27 07:00:00,3,3.4,92.0,3.0,0.0,0.0,,1.0,103.0,55.0,73.0,34.0,73.7,2024032708:00,10.0,1.8,180.0,3.0,   I,8.0
104,2024-03-27 08:00:00,3,5.6,82.0,3.0,0.0,0.0,,1.0,105.0,85.0,105.0,25.0,64.9,2024032709:00,10.0,2.1,210.0,3.0,   I,8.0
105,2024-03-27 09:00:00,3,7.4,77.0,3.0,0.0,0.0,,1.0,109.0,82.0,85.0,0.0,57.22,2024032710:00,10.0,2.2,230.0,3.0,   I,7.0
106,2024-03-27 10:00:00,3,9.2,66.0,3.0,0.0,0.0,,1.0,113.0,84.0,91.0,5.0,51.37,2024032711:00,10.0,3.2,240.0,3.0,   I,7.0
107,2024-03-27 11:00:00,3,11.4,68.0,3.0,0.0,0.0,,1.0,108.0,121.0,169.0,29.0,48.13,2024032712:00,10.0,3.9,260.0,3.0,   I,7.0
108,2024-03-27 12:00:00,3,12.0,68.0,3.0,0.0,0.0,,1.0,114.0,122.0,131.0,0.0,48.12,2024032713:00,10.0,4.3,270.0,3.0,   I,8.0
109,2024-03-27 13:00:00,3,11.6,71.0,3.0,0.0,0.0,,1.0,112.0,111.0,131.0,15.0,51.32,2024032714:00,10.0,3.4,270.0,3.0,   I,8.0
110,2024-03-27 14:00:00,3,11.1,71.0,3.0,0.0,0.0,,1.0,121.0,102.0,128.0,24.0,57.15,2024032715:00,10.0,3.7,260.0,3.0,   I,7.0
111,2024-03-27 15:00:00,3,10.9,71.0,3.0,0.0,0.0,,1.0,124.0,67.0,71.0,2.0,64.81,2024032716:00,10.0,3.9,270.0,3.0,   I,8.0
112,2024-03-27 16:00:00,3,9.8,74.0,3.0,0.0,0.0,,1.0,125.0,19.0,20.0,0.0,73.58,2024032717:00,10.0,4.7,270.0,3.0,   I,8.0
113,2024-03-27 17:00:00,3,8.1,82.0,3.0,0.0,0.0,,1.0,124.0,4.0,4.0,0.0,82.93,2024032718:00,10.0,1.9,240.0,3.0,   I,8.0
114,2024-03-27 18:00:00,3,8.0,81.0,3.0,0.0,0.0,,1.0,124.0,0.0,0.0,0.0,92.42,2024032719:00,10.0,1.2,200.0,3.0,   I,8.0
115,2024-03-27 19:00:00,3,7.2,89.0,3.0,0.3,1.0,,1.0,123.0,0.0,0.0,0.0,101.65,2024032720:00,10.0,1.1,170.0,3.0,   I,2.0
116,2024-03-27 20:00:00,3,6.7,95.0,3.0,0.0,1.0,,1.0,122.0,0.0,0.0,0.0,110.18,2024032721:00,10.0,0.9,200.0,3.0,   I,1.0
117,2024-03-27 21:00:00,3,6.5,97.0,3.0,0.0,0.0,,1.0,122.0,0.0,0.0,0.0,117.5,2024032722:00,10.0,1.6,190.0,3.0,   I,0.0
118,2024-03-27 22:00:00,3,6.3,95.0,3.0,0.0,0.0,,1.0,121.0,0.0,0.0,0.0,122.97,2024032723:00,10.0,1.8,220.0,3.0,   I,0.0
119,2024-03-27 23:00:00,3,6.3,91.0,3.0,0.0,0.0,,1.0,120.0,0.0,0.0,0.0,125.93,2024032800:00,10.0,2.4,220.0,3.0,   I,1.0
120,2024-03-28 00:00:00,3,6.5,86.0,3.0,0.0,0.0,,1.0,114.0,0.0,0.0,0.0,125.92,2024032801:00,10.0,2.7,220.0,3.0,   I,0.0
121,2024-03-28 01:00:00,3,6.4,84.0,3.0,0.0,0.0,,1.0,111.0,0.0,0.0,0.0,122.93,2024032802:00,10.0,1.7,200.0,3.0,   I,5.0
122,2024-03-28 02:00:00,3,6.1,86.0,3.0,0.0,0.0,,1.0,106.0,0.0,0.0,0.0,117.43,2024032803:00,10.0,2.2,190.0,3.0,   I,6.0
123,2024-03-28 03:00:00,3,5.4,88.0,3.0,0.0,0.0,,1.0,103.0,0.0,0.0,0.0,110.08,2024032804:00,10.0,2.6,200.0,3.0,   I,8.0
124,2024-03-28 04:00:00,3,5.0,89.0,3.0,0.0,0.0,,1.0,97.0,0.0,0.0,0.0,101.53,2024032805:00,10.0,3.2,190.0,3.0,   I,8.0
125,2024-03-28 05:00:00,3,4.5,90.0,3.0,0.0,0.0,,1.0,88.0,1.0,1.0,1.0,92.29,2024032806:00,10.0,2.5,190.0,3.0,   I,8.0
126,2024-03-28 06:00:00,3,5.2,83.0,3.0,0.0,0.0,,1.0,87.0,12.0,36.0,60.0,82.77,2024032807:00,10.0,2.9,180.0,3.0,   I,2.0
127,2024-03-28 07:00:00,3,6.5,75.0,3.0,0.0,0.0,,1.0,108.0,37.0,59.0,25.0,73.39,2024032808:00,10.0,3.3,150.0,3.0,   I,0.0
128,2024-03-28 08:00:00,3,7.1,71.0,3.0,0.0,0.0,,1.0,116.0,26.0,27.0,0.0,64.58,2024032809:00,10.0,5.4,190.0,3.0,   I,8.0
129,2024-03-28 09:00:00,3,6.5,78.0,3.0,0.4,1.0,,1.0,118.0,21.0,22.0,0.0,56.88,2024032810:00,10.0,4.6,190.0,3.0,   I,7.0
130,2024-03-28 10:00:00,3,6.1,84.0,3.0,1.0,1.0,,1.0,118.0,28.0,28.0,0.0,50.99,2024032811:00,10.0,4.1,210.0,3.0,   I,8.0
131,2024-03-28 11:00:00,3,6.5,85.0,3.0,1.2,1.0,,1.0,109.0,75.0,163.0,29.0,47.75,2024032812:00,10.0,4.6,220.0,3.0,   I,8.0
132,2024-03-28 12:00:00,3,8.2,70.0,3.0,0.7,1.0,,1.0,106.0,115.0,148.0,25.0,47.73,2024032813:00,10.0,6.6,230.0,3.0,   I,7.0
133,2024-03-28 13:00:00,3,9.8,50.0,3.0,0.0,0.0,,1.0,108.0,74.0,144.0,32.0,50.95,2024032814:00,10.0,5.5,240.0,3.0,   I,3.0
134,2024-03-28 14:00:00,3,8.4,67.0,3.0,0.6,1.0,,1.0,95.0,62.0,198.0,55.0,56.8,2024032815:00,10.0,6.6,250.0,3.0,   I,6.0
135,2024-03-28 15:00:00,3,9.1,65.0,3.0,0.2,1.0,,1.0,105.0,56.0,96.0,21.0,64.48,2024032816:00,10.0,7.3,240.0,3.0,   I,4.0
136,2024-03-28 16:00:00,3,9.6,57.0,3.0,0.0,0.0,,1.0,113.0,27.0,27.0,0.0,73.28,2024032817:00,10.0,6.0,240.0,3.0,   I,2.0
137,2024-03-28 17:00:00,3,6.8,79.0,3.0,0.2,1.0,,1.0,108.0,14.0,14.0,0.0,82.63,2024032818:00,10.0,7.4,230.0,3.0,   I,5.0
138,2024-03-28 18:00:00,3,6.9,77.0,3.0,0.1,1.0,,1.0,100.0,2.0,2.0,2.0,92.12,2024032819:00,10.0,3.6,220.0,3.0,   I,8.0
139,2024-03-28 19:00:00,3,7.0,74.0,3.0,0.0,0.0,,1.0,92.0,0.0,0.0,0.0,101.33,2024032820:00,10.0,3.3,200.0,3.0,   I,5.0
140,2024-03-28 20:00:00,3,7.4,71.0,3.0,0.0,0.0,,1.0,91.0,0.0,0.0,0.0,109.85,2024032821:00,10.0,3.9,210.0,3.0,   I,3.0
141,2024-03-28 21:00:00,3,7.0,72.0,3.0,0.0,0.0,,1.0,91.0,0.0,0.0,0.0,117.15,2024032822:00,10.0,3.9,220.0,3.0,   I,0.0
142,2024-03-28 22:00:00,3,7.4,69.0,3.0,0.0,0.0,,1.0,91.0,0.0,0.0,0.0,122.6,2024032823:00,10.0,4.1,220.0,3.0,   I,0.0
143,2024-03-28 23:00:00,3,7.4,69.0,3.0,0.0,0.0,,1.0,90.0,0.0,0.0,0.0,125.54,2024032900:00,10.0,4.1,220.0,3.0,   I,0.0
144,2024-03-29 00:00:00,3,7.7,65.0,3.0,0.0,0.0,,1.0,95.0,0.0,0.0,0.0,125.53,2024032901:00,10.0,3.1,200.0,3.0,   I,3.0
145,2024-03-29 01:00:00,3,7.3,65.0,3.0,0.0,0.0,,1.0,102.0,0.0,0.0,0.0,122.55,2024032902:00,10.0,3.2,200.0,3.0,   I,0.0
146,2024-03-29 02:00:00,3,7.4,66.0,3.0,0.0,0.0,,1.0,114.0,0.0,0.0,0.0,117.07,2024032903:00,10.0,3.7,210.0,3.0,   I,5.0
147,2024-03-29 03:00:00,3,8.5,61.0,3.0,0.0,0.0,,1.0,115.0,0.0,0.0,0.0,109.76,2024032904:00,10.0,4.6,200.0,3.0,   I,7.0
148,2024-03-29 04:00:00,3,7.6,71.0,3.0,0.0,1.0,,1.0,121.0,0.0,0.0,0.0,101.22,2024032905:00,10.0,2.6,200.0,3.0,   I,7.0
149,2024-03-29 05:00:00,3,6.6,80.0,3.0,0.7,1.0,,1.0,120.0,0.0,0.0,0.0,91.98,2024032906:00,10.0,4.2,130.0,3.0,   I,6.0
